Feature_Label,RT,m/z,CAM_log2FC_recomputed,CAM_p_recomputed,ILO_log2FC_recomputed,ILO_p_recomputed,CAM_FDR_BH,ILO_FDR_BH
11.57 min | Cinnamtannin A2,11.57,594.11489,-13.702930204438289,0.0003735605100022,0.8596885796793088,0.0678857389486519,0.007476624120478815,0.198256258040927
"11.58 min | 2-Hydroxy-3,4-Dimethoxybenzoic Acid",11.58,197.0455,3.194306518392376,0.1387308471297366,,0.0566668857972273,0.3151106906022471,0.1808503442513234
11.58 min | (-)-epicatechin-3'-O-glucuronide,11.58,451.12218,0.7791745642977096,0.3943134138653749,-5.085813555801823,0.0012346546414332,0.5191104142498405,0.03671096850268787
11.59 min | (-)-epicatechin-3'-O-glucuronide,11.59,487.09899,-1.02501846003684,0.3799621683089282,-4.365422224062642,0.0007429607468785,0.5172165367604589,0.031091781558763895
11.6 min | Cinnamtannin A2,11.6,576.12617,-1.9307454517688096,0.0003281886446872,0.8625664077817924,0.0693976848387932,0.007032119273664317,0.19898145793743477
11.61 min | EPICATECHIN,11.61,289.07028,-0.4987179494840527,0.1453459028252434,-0.1501694438813902,0.6232002536045576,0.3269099215010768,0.7393810568968161
11.62 min | alpha-D-Galactopyranuronosyl-(1->4)-alpha-D-galactopyranuronosyl-(1->4)-D-galacturonic acid,11.62,581.07801,-0.0081431733086143,0.9968810754988192,-3.976989101538364,0.0042152457493398,0.9976441099972525,0.07099090707119833
11.63 min | Naringenin,11.63,271.05952,3.481706517265473,1.300760375329557e-05,-8.137074851917665,0.0008120029356076,0.0013818077525616296,0.0329816486492381
"11.66 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",11.66,447.11324,-3.705660873750656,0.0131058198639725,-2.1672170947781844,0.0158526044757926,0.06988083873415453,0.11940840313697407
11.66 min | Geniposidic acid,11.66,373.11423,0.7895815631716105,0.177397084185345,2.4659879521101526,0.0009797786068607,0.35844457727148515,0.0346942116942212
11.67 min | Procyanidin B2,11.67,577.13352,-0.6375306806339474,0.1121314985404433,0.8475150831375984,0.1044747319462404,0.27505079837362734,0.24579149031986033
11.67 min | (-)-Epigallocatechin 3-p-coumaroate,11.67,451.10287,-0.547650421755497,0.1837115052582914,0.654855164801319,0.2218101148332954,0.35844457727148515,0.3690610845422003
11.75 min | Hamamelitannin,11.75,519.0512,-5.426264754702098,0.3910022189557705,2.1057946640225964,0.461709351634341,0.5172165367604589,0.5977431324914881
11.8 min | naringenin-7-O-glucuronide,11.8,483.07304,0.6060521061030109,0.3910022189557705,0.3319112103915906,0.6328714299828193,0.5172165367604589,0.7463667333956221
11.83 min | 2-trans-O-Feruloylglucaric acid,11.83,385.07634,-1.4989431192369835,0.3499043722482183,10.09695229034764,0.0356181068232731,0.5172165367604589,0.15390265954217572
"11.83 min | Benzenebutanoic acid, 4-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)propyl)thio)-gamma-hydroxy-beta-methyl-, (R*,S*)-",11.83,459.18744,,3.177597368217282e-05,3.4524076736558347,0.0093784568203305,0.0024253536441460307,0.10050847430212925
11.85 min | (+)-Chebulic acid,11.85,355.02878,,0.1307072313495467,0.1424442650202051,0.9262908861267573,0.30439576137221586,0.9562466886664319
11.85 min | [Gallocatechin(4alpha->8)]2catechin,11.85,897.188,7.939883142206177,0.009363053646396,1.929747803902906,0.2718383581674369,0.054804861637782726,0.42228208394739075
11.86 min | Laccaic acid D,11.86,349.01328,-0.8369335663745032,0.0035756071681651,-1.3988760615430325,0.2468088106758319,0.02888950219151201,0.39435846073374753
11.86 min | 3'-Methoxyfukiic acid,11.86,285.06067,-4.585433026695378,0.0776930073612515,2.238907401731416,0.0733327803026006,0.22260174930682222,0.2062577792217748
"11.86 min | Epigallocatechin-(4b,8)-epicatechin-3-O-gallate ester",11.86,745.14031,,0.1832845450396724,,0.0837004247323782,0.35844457727148515,0.21975339649318304
11.92 min | Cinnamtannin B2,11.92,575.11598,-2.58537136994336,0.1132457944942038,-0.0525433963981205,0.9280322468809724,0.2772915641781834,0.9564453044291877
11.93 min | Epicatechin-(4beta->8)-gallocatechin,11.93,593.13068,5.024164685594592,0.0006312536179861,0.6745025298560989,0.3722315077493618,0.010051105115999347,0.5079562373536252
"11.96 min | 1-[5-(2-Cyclopropyl-5,7-dimethylimidazo[4,5-b]pyridin-3-ylmethyl)thiophen-2-yl]cyclopent-3-ene carboxylic acid",11.96,428.11975,-2.371986107369371,0.0023039697535601,4.696870940404446,0.047514090345606,0.021644777072561214,0.16816845311326875
11.97 min | Procyanidin trimer C1,11.97,865.19471,0.1961327930509954,0.9273219275307348,10.091459124884734,0.0380400764649205,0.9493191860044069,0.15520962005244562
11.97 min | Procyanidin trimer C1,11.97,901.17114,-12.215532999745657,0.1816996305799623,13.126664146501392,0.0384371397957541,0.35844457727148515,0.15520962005244562
11.98 min | Pavetannin B6,11.98,863.17532,-3.317465819313026,0.2253046515271564,1.834880034007033,0.0314934431294035,0.3908865876369384,0.15390265954217572
12.0 min | 2-trans-O-Feruloylglucaric acid,12.0,385.07617,6.94251450533924,0.3910022189557705,15.136680774347973,0.0792996271613248,0.5172165367604589,0.21600154854001882
12.01 min | 5-Hydroxy-6-methoxycoumarin 7-glucoside,12.01,369.08212,10.933321820732946,0.0843679318825878,10.160263145687862,0.0338004302404775,0.2320958444817804,0.15390265954217572
12.02 min | Genipinic acid,12.02,241.0707,3.1923471338307343,0.1622888361457356,1.820239326680356,0.1428986255994578,0.35350296958558497,0.29342986092726736
12.03 min | Vanilpyruvic acid,12.03,209.04563,7.766958272998464,0.0045852236948218,8.972154891322049,0.0598908643836297,0.033152847762036156,0.184292319719472
12.06 min | Chenodeoxycholic acid disulfate,12.06,551.19694,-15.252055557962706,0.0004936983424232,1.020345061737414,0.2455005351221471,0.009090632145152523,0.3933135023244607
12.06 min | epigallocatechin,12.06,305.06674,,4.983909386434967e-05,3.0869044146744145,0.0277157356995092,0.0026472226394871883,0.14778158687653362
12.07 min | (-)-epicatechin-3'-O-glucuronide,12.07,451.12361,-0.6980151489754214,0.2540480966964496,4.072018563074666,0.0004533372728319,0.4225422026074389,0.02235924192074478
"12.1 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-glucuronide",12.1,401.1088,-0.1914431324918114,0.7599763802775797,-1.9065435275806863,0.0074230371395898,0.8224963297463792,0.08906035645196436
12.1 min | 1-Salicylate glucuronide,12.1,313.05501,9.037546953962178,0.2358850617814274,-1.5746501262850183,0.2163836692188826,0.40316493851503865,0.3644217648674108
12.1 min | Gallocatechin-(4alpha->8)-catechin-(4alpha->8)-catechin,12.1,881.19255,8.680721254756271,0.0020911124272866,1.339688129668086,0.4579196946952145,0.020336804662554893,0.5937907026986772
12.11 min | 2-Glucosyloxy-4-methoxycinnamic acid,12.11,355.1025,-0.544546237109961,0.5107258422101518,-2.995492116142099,5.488837507571978e-05,0.6214206062486517,0.009859906558235201
12.11 min | Cinnamtannin A2,12.11,576.1247,-1.6623026326389176,0.3288581223842368,1.5797431041523238,9.918704507265155e-05,0.5124487639744914,0.009859906558235201
12.11 min | Apigenin 6-C-glucoside 8-C-arabinoside,12.11,599.1152,,4.323733217918503e-06,0.1750342420134662,0.7162755739156432,0.0007543294912392888,0.8055183775061102
12.11 min | Procyanidin B2,12.11,577.13386,2.123048258375128,0.0010527663327955,0.8108615332981209,0.0352114856237786,0.012980984871344513,0.15390265954217572
12.12 min | Hamamelitannin,12.12,483.07523,4.960266731896215,0.0188692066279164,,0.7035577955581007,0.09016738530502612,0.7977120818273704
12.12 min | (E)-Resveratrol 3-glucoside 4'-sulfate,12.12,505.05623,,0.0092983868373193,1.1265975697782116,0.777657275353272,0.054804861637782726,0.8476280167820589
"12.12 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",12.12,447.11308,-1.6233343115936751,0.2284655576882323,9.696590981540464,0.0421807331456337,0.3934051560691381,0.15915735648666704
12.12 min | Caffeic acid 3-O-glucuronide,12.12,355.06557,-6.9241732497292565,0.1827172411134245,9.649666996378818,0.0004480514310279,0.35844457727148515,0.02235924192074478
"12.15 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",12.15,433.1356,13.363450361943528,0.1171923047257361,-0.0306079859303961,0.9822506404430152,0.28352386024610254,0.9852254999155802
12.15 min | Cinnamtannin A2,12.15,1153.25778,-0.794306207942204,0.2932669089041504,2.5714967631231045,0.0291791146650325,0.4698394445436563,0.15092268671314563
12.16 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,12.16,1017.20718,-7.204571144249203,0.3910022189557705,0.9110553132231224,0.6648258817344428,0.5172165367604589,0.7707376977631826
12.18 min | Cinnamtannin A2,12.18,594.11479,,0.1827899480487108,1.3015985223079478,0.0098969445944478,0.35844457727148515,0.10270241860420976
"12.21 min | (5Z)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid",12.21,525.15854,,0.0005341311856377,0.0491394900845198,0.8694881275888103,0.009322779174206233,0.9215373017652703
12.22 min | [Gallocatechin(4alpha->8)]2catechin,12.22,448.09105,15.01227534485612,0.005620489453435,4.426264754702098,0.3067821645181698,0.03861639768753102,0.45545452123285146
"12.23 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",12.23,511.14737,-9.009828617368107,0.1828067615047271,4.198593219686717,0.0091243897855803,0.35844457727148515,0.10000620868163805
12.23 min | 2-trans-O-Feruloylglucaric acid,12.23,385.07672,-11.274086905634414,0.189752302401576,11.023040554957593,0.0085598749715285,0.35844457727148515,0.09533215593291015
12.24 min | 3-Hydroxysuberic acid.mol,12.24,189.07665,-1.6506294183701509,0.468667771258881,3.440276246656617,0.0938304165940825,0.5825654294406072,0.22980328325881172
12.24 min | Quercetin 3-galactoside,12.24,463.08944,9.844705764411938,0.000674258534753,1.1558345417771303,0.3089104528689895,0.010346122627709921,0.4571102405519848
"12.25 min | Benzoic acid + 2O, O-Hex",12.25,315.07185,2.204629595156718,0.106900826668693,-1.1867902863269333,0.2715877056763585,0.26916681341003645,0.42228208394739075
12.26 min | Phlorisobutyrophenone 2-glucoside,12.26,357.11775,-0.0366289219907224,0.9845740858281922,1.415011573674981,0.0590518075603619,0.9894015088141644,0.1837789348098296
"12.26 min | 4-[2-[2-[3-Acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-5-amino-5-oxopentanoic acid",12.26,527.17905,,0.1869580049342238,2.042565028728803,0.2735895614692224,0.35844457727148515,0.4236190840035852
12.26 min | 3-Hydroxyphloretin 2'-O-xylosyl-glucoside,12.26,583.16476,-2.974004791467056,0.0772825726770444,0.9766035560437624,0.2990243837021175,0.22188613901662851,0.44691847823877084
12.26 min | Catechin 7-sulfate,12.26,369.0282,-1.7032824679099174,0.3480009661894708,,0.0034176649007001,0.5172165367604589,0.06465472914886079
12.27 min | 3-Methyl-3-butenyl apiosyl-(1->6)-glucoside,12.27,379.15926,-18.336659098894035,0.1655169200571173,-0.0684382547528963,0.9068673782924472,0.35715254288096293,0.9430601275767091
12.27 min | [Gallocatechin(4alpha->8)]2catechin,12.27,897.18704,7.953325740250192,0.0056785382651856,3.093246670388421,0.104891804281748,0.03882208586248175,0.24600642751554183
"12.28 min | (E)-4-(1,2,3,6-Tetrahydro-2,6-dioxo-1,3-dipropyl-9H-purin-8-yl)cinnamic acid",12.28,417.13351,-1.6061512835117082,0.3322628326059554,-10.454642017232604,0.086849758362513,0.516147324891816,0.22376775428848966
12.28 min | trans-Caffeic acid [apiosyl-(1->6)-glucosyl] ester,12.28,473.13091,-4.022277217088779,0.0093169423765323,3.112530172595749,0.1455716846856014,0.054804861637782726,0.29637381507402477
12.31 min | dihydroquercetin,12.31,303.05141,,0.1816936742697383,-1.4986251412278504,0.249089447978786,0.35844457727148515,0.39722000884376846
12.32 min | 4-Hydroxybenzoic acid,12.32,137.02402,0.100355917141125,0.747337929736619,-1.105870413109971,0.0431902779229672,0.8139382342005292,0.16120479408545327
"12.34 min | Benzoic acid + 1O, O-Hex",12.34,299.07668,0.558327366668395,0.2194284402401361,-5.165014734444725,0.0140826413963391,0.3850453316030851,0.11773215933663135
12.34 min | 4'-Methyl-(-)-epigallocatechin 3'-glucuronide,12.34,495.11536,4.134563689924319,0.0160409902763155,2.792910046977044,0.0361257586613875,0.0813538986469711,0.15390265954217572
12.35 min | Todatriol glucoside,12.35,389.14502,0.3979939419012759,0.1825211526232794,-0.2785765500714346,0.6582067212472554,0.35844457727148515,0.7644940975966861
12.36 min | Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],12.36,459.14993,-1.7532214849241257,0.1337587641910921,3.6537862778365,0.0350627528595443,0.3094151647368479,0.15390265954217572
"12.36 min | 2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-1,3-propanediol 1-glucoside",12.36,417.17535,-1.5083636772835207,0.0008922915634024,3.911025015238696,0.0016156828287999,0.012029015509508571,0.04375015659946396
12.38 min | Mono-trans-p-coumaroylmesotartaric acid,12.38,309.06163,-2.479609500574928,0.4618848956482503,,0.0644929738007095,0.5772516207151437,0.19119284365221353
"12.4 min | Epicatechin-(2beta->7,4beta->6)-catechin",12.4,575.11753,,0.0001367875774452,0.5119180049101187,0.3579708866619985,0.00439310801050747,0.4932342085909646
12.41 min | 2-O-p-Coumaroylhydroxycitric acid,12.41,353.04977,-4.968090752045256,0.177519230694807,,0.0547671985593511,0.35844457727148515,0.17838089908128274
12.44 min | Methyl 7-epi-12-hydroxyjasmonate glucoside,12.44,437.15922,4.287572191843939,0.1481454019061416,-0.7544460355326722,0.2543267797631295,0.3321246753772427,0.40208134579491195
12.45 min | Hamamelitannin,12.45,519.05505,9.449148645375436,0.3910022189557705,1.2131226908434147,0.3556650672137196,0.5172165367604589,0.4920136562554293
12.47 min | 5-(4-Carboxybutylperoxy)pentanoic acid,12.47,233.10216,-1.318005949179726,0.4932664561979797,5.464865734660158,0.0345108164938767,0.6071309946607931,0.15390265954217572
12.48 min | Hamamelitannin,12.48,483.07589,,0.0431586974403359,0.9903755811115996,0.0401550958158423,0.1646468540472483,0.15663884873477749
12.49 min | (E)-Resveratrol 3-glucoside 4'-sulfate,12.49,505.05878,-0.0097810207925854,0.9956039769037108,-0.1845536655888481,0.9155869332718904,0.9976441099972525,0.9487527527984996
12.51 min | Phenylpyruvic acid,12.51,163.03917,-0.6249192821465435,0.7820517458055584,-4.395495627000627,0.0325729537996228,0.8379004294297066,0.15390265954217572
12.51 min | Quinic acid,12.51,191.05513,-6.807354922057605,0.3910022189557705,-7.781459352320969,0.0257213782309859,0.5172165367604589,0.14183887279871069
12.53 min | Phloroacetophenone 6'-[xylosyl-(1->6)-glucoside],12.53,489.16135,,0.3122372789974955,5.942275577905412,0.0887850626922285,0.493363480887347,0.225805104195152
12.54 min | Cinnamtannin II,12.54,738.1437,-2.1302756467595243,0.0048759734458739,1.2843347419057485,0.004694063108068,0.03470989344717451,0.07189779237317175
12.55 min | Cinnamtannin II,12.55,720.1569,-2.391168929721889,0.0025485114557375,1.6580374178090616,0.0002695685150512,0.022894929432699405,0.018220122051802776
12.58 min | (-)-epicatechin-3'-O-glucuronide,12.58,451.1248,-2.269987166475561,0.5484375864534305,2.372899257240741,0.2629397489717472,0.6546173784720722,0.4131055669283082
"12.59 min | Quercetin-3,4'-O-di-beta-glucoside",12.59,625.14074,-1.0610157746816282,0.5665608104203353,2.0389414313897105,0.1000424634817463,0.6658897695238154,0.23944305384452624
12.6 min | Procyanidin trimer C1,12.6,865.19457,-1.53904805805567,0.0006305362405724,1.7750254823041962,0.0381249467258888,0.010051105115999347,0.15520962005244562
12.6 min | 2-Hydroxybenzaldehyde O-[xylosyl-(1->6)-glucoside],12.6,415.12441,3.3091594848829766,7.365835372174767e-05,3.047087135271727,0.0318786917044602,0.0031945261980273736,0.15390265954217572
12.61 min | Glucocaffeic acid,12.61,341.08761,-1.5386056356467794,0.0785885001538178,-2.3989143710697216,0.0063033545109589,0.22285568524111374,0.08038520118764499
12.64 min | 1-Hexanol arabinosylglucoside,12.64,395.19281,-0.7412574783609612,0.5071894162160635,3.0425983776458154,0.1666986291723435,0.6193002509234162,0.3210749482200355
12.68 min | Cinnamtannin A2,12.68,576.12653,-2.1546380937111023,0.0002561527054726,0.605771139003825,0.2865956506864159,0.00631690868317251,0.4349325204372971
12.68 min | Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],12.68,459.14853,-5.954449215119031,0.0004839714975041,1.3817082388882034,0.0952548047645691,0.009031954568285976,0.23118960523702975
12.68 min | Cinnamtannin A2,12.68,1153.25997,-0.9908177024410656,0.4558335032538229,2.2147047936502373,0.164099558290174,0.5722782436304813,0.31808979055675446
12.69 min | Cinnamtannin A2,12.69,594.1143,-2.416362229121117,0.0020165044427108,0.3958599369603037,0.4924810122702094,0.020161424547087012,0.6268352792121282
"12.71 min | (1xi,3xi)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",12.71,265.07476,2.676302812259582,0.2513995061136542,-2.823997071968605,0.0107246254718281,0.4193027994480151,0.10554257417797133
12.72 min | 4-Methoxycinnamic acid,12.72,177.05511,0.9362240895666852,0.0758205029813341,1.0448570147108842,0.1757009880583633,0.2204120515270091,0.3257907340895621
12.72 min | Phlorisobutyrophenone 2-glucoside,12.72,357.11875,5.267747580860859,0.0166437728617794,1.733822712445694,0.1137570276861892,0.08238369291081488,0.25546248037936065
12.73 min | 3'-Methoxyfukiic acid,12.73,285.06115,1.848742292797772,0.0134328953741383,7.0363189649329225,0.0970362558083238,0.07134934042955766,0.23377897790887991
"12.73 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",12.73,447.11474,,0.1872556082021838,,0.0906632599073058,0.35844457727148515,0.2280618614426035
12.74 min | Lucuminic acid,12.74,445.13484,-2.417186460740147,0.1210881630967321,2.0048367545277386,0.1336701685681211,0.2886776161912035,0.2826929598661183
12.75 min | Ethyl (S)-3-hydroxybutyrate glucoside,12.75,293.12356,1.7061287027274354,0.0719859344575309,2.288399088189395,0.0445332537476599,0.21564549996930626,0.1635649559189317
12.79 min | D-(-)-quinic acid,12.79,191.05533,9.658325523029378,0.0225096226995726,-0.3417158073262211,0.6954030102845954,0.1012566415247875,0.7923692716196586
12.8 min | Peonidin 3-(6''-malonyl-glucoside) 5-glucoside,12.8,746.1485,,0.3910022189557705,1.8244284354165452,0.6279454710160826,0.5172165367604589,0.7418243759394441
12.81 min | EPICATECHIN,12.81,289.07038,-0.0709869439946035,0.8039915139884057,1.0195262020685627,0.0626188681551133,0.854381913145862,0.1884023026627701
12.81 min | Epicatechin,12.81,325.04769,-0.2381131342416662,0.3935974424665274,0.6809809263978239,0.0970511397887657,0.5191104142498405,0.23377897790887991
12.81 min | 4-Hydroxybenzoic acid,12.81,137.02407,0.3864727321667184,0.1693430950291371,-1.066751775055426,0.1309074530599152,0.35844457727148515,0.27915423260018735
12.81 min | 6-Methylcoumarin,12.81,159.04487,-0.1493970256619722,0.5821414738163507,1.0899873949906835,0.042867552197317,0.6801500637397465,0.1608698086535184
12.81 min | 4-Hydroxyphenylpyruvic acid,12.81,179.03447,-0.0056388865976422,0.9844915668345564,0.7499002200057201,0.1374687994357725,0.9894015088141644,0.2870295925215103
12.81 min | Phenylpyruvic acid,12.81,163.0399,10.564149489985732,0.1960438365962416,3.039528364186637,0.4091274961142893,0.35902690047244035,0.54642656879481
12.81 min | Pyrroline hydroxycarboxylic acid,12.81,164.0114,-0.0427844116880239,0.8934792160673746,0.4740616292040797,0.4176493758005717,0.9230490578072761,0.5539026525498797
12.82 min | Monoisobutyl phthalic acid,12.82,221.08144,-0.0865983250977453,0.7790743406553584,0.9449512008798692,0.0970180238555048,0.8366264886819985,0.23377897790887991
12.83 min | 2-trans-O-Feruloylglucaric acid,12.83,385.07732,-2.9546939630447557,0.2067408358951355,8.081394355204779,0.0086569506934643,0.3703101094308458,0.09564199126139358
12.84 min | 2-Keto-6-aminocaproic acid.mol,12.84,175.06038,3.208792336961766,0.0246050902484186,1.3295138767805756,0.186652666197728,0.10821538099702577,0.3347627688559251
12.88 min | 5-Hydroxy-6-methoxycoumarin 7-glucoside,12.88,369.08142,-1.0696175236515708,0.4285193783207023,12.087159092476384,0.0334026765542451,0.549599926243414,0.15390265954217572
12.9 min | Cinnamtannin II,12.9,720.15977,-2.368273093900968,4.217950101929179e-05,0.7835728281634421,0.2861880412115881,0.0025326039525061725,0.43479173257778125
12.9 min | Cinnamtannin II,12.9,738.14597,-3.0301825772125346,0.0039048390084261,0.4361170366273204,0.5133838589808892,0.030116612386815872,0.6451165689286698
12.91 min | Acaciabiuronic acid,12.91,391.06351,3.4194269939692554,0.0803285963446216,5.094409657065569,0.0347523614188148,0.22547518608114314,0.15390265954217572
12.93 min | Gallocatechin-(4alpha->8)-catechin-(4alpha->8)-catechin,12.93,881.19237,,4.582740333667772e-05,-0.4655686753702118,0.8233725837160791,0.002608236128368298,0.8841971524975936
12.94 min | Lignosulfonic acid,12.94,525.06368,,0.3910022189557705,,0.0489001331965938,0.5172165367604589,0.16833883985835543
"12.94 min | Catechin 3',4'-diglucoside",12.94,613.17644,0.6578940231750073,0.5900755460625532,1.6421035867815506,0.1852621397003358,0.6853610841988108,0.3331341340184424
12.95 min | Epifisetinidol-(4beta->8)-catechin,12.95,561.13911,0.1159435989750942,0.8154559452799717,-0.4433337690782944,0.297715313784996,0.8642706526720191,0.4455821764907924
12.95 min | Gentisic acid,12.95,153.01869,-0.2376447073882232,0.9071189995144204,0.1341594666617883,0.9294245251407012,0.9348741330816528,0.9564453044291877
12.95 min | Phloroacetophenone 6'-[xylosyl-(1->6)-glucoside],12.95,489.16065,,0.0035926321723951,0.9338360609662752,0.3551859525457536,0.02888950219151201,0.4919877637569565
12.95 min | Epigallocatechin gallate,12.95,457.07536,,0.0024054122762569,,0.3987152944774873,0.02203976807670097,0.5358096967771407
12.95 min | GALLIC ACID,12.95,169.01412,-0.9103627875153236,0.8666301305769465,-3.995915809206576,0.0489201582191296,0.9018961645265736,0.16833883985835543
12.98 min | epigallocatechin,12.98,305.06565,2.229000493160212,0.3453885655441676,,0.0983133564100277,0.5172165367604589,0.23612303513434477
"12.98 min | NCGC00381310-01!(2S,3S,4S,5R,6S)-5-[(2S,3R,4R,5S,6S)-4-acetyloxy-3,5-dihydroxy-6-methyloxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",12.98,649.13938,-0.2756173603033244,0.4893335000097862,-0.2790177372751478,0.6352141717830531,0.6028274429201738,0.7472153076936936
12.98 min | Luteolin,12.98,285.04071,-0.0743554443261192,0.9542247684908416,-0.1177331913603039,0.9686034974189048,0.965409820722236,0.9756684390485103
"12.99 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",12.99,511.14627,,0.0542167734593214,-4.166411486223039,0.0375516435398373,0.19057926775959536,0.15520962005244562
13.05 min | Epicatechin-(4beta->8)-gallocatechin,13.05,593.1309,,0.0644672470075548,1.240574484413188,0.2812183244349655,0.20869734182118405,0.43103496786313805
13.06 min | Phenylpyruvic acid,13.06,163.03987,0.3774341734609249,0.5118252003690054,1.315427916526424,0.1985056944976082,0.622210036716194,0.3474478632461305
13.07 min | trans-o-Coumaric acid 2-glucoside,13.07,325.09251,2.098282014124531,0.0396739949865627,1.8182513131028768,0.1043241620260674,0.15347279293121313,0.24579149031986033
13.07 min | Methyl 7-epi-12-hydroxyjasmonate glucoside,13.07,401.18257,,0.076769552325596,,0.3216324647498542,0.2215678985499006,0.4695863819509038
13.08 min | Cinnamtannin B2,13.08,575.11572,,0.0017784952822315,0.7119201189011509,0.2278618403165848,0.018466932216253396,0.37417027524043234
13.12 min | Caffeic acid 3-O-glucuronide,13.12,355.06532,-4.024115869893718,0.182982127000842,9.72434688971058,0.000438962668214,0.35844457727148515,0.02235924192074478
13.12 min | Lucuminic acid,13.12,445.13518,2.2284648399957963,0.0498864603060099,1.6114507231316666,0.040918139705576,0.17940937938176996,0.15740376304568374
13.13 min | Caftaric acid,13.13,311.04137,,0.0029330927371598,,0.1199659919453046,0.02547547842778418,0.26340122241854524
13.13 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,13.13,1017.20743,-7.861086905995394,0.3910022189557705,0.8307876165227269,0.4686469195903142,0.5172165367604589,0.6040604931248921
13.14 min | Ethyl (S)-3-hydroxybutyrate glucoside,13.14,293.1234,1.8055750679357243,0.0639923071004688,0.9996797782507686,0.1682787982204898,0.20869734182118405,0.3217295316638162
13.14 min | 3-Methyl-3-butenyl apiosyl-(1->6)-glucoside,13.14,379.15907,-0.2527540868296482,0.7160245807629387,0.0254315650624437,0.9570667011194188,0.7898002763846792,0.9668684083730192
"13.15 min | Epicatechin-(4beta->6)-epicatechin-(2beta->7,4beta->8)-epicatechin",13.15,431.08552,-4.932666719382893,0.000419311988773,1.1400205735199085,0.0901285189348179,0.008155913471767789,0.22713044643975094
13.18 min | Caffeic Acid,13.18,179.03441,,0.0045492201845608,,0.0498739468831118,0.03306564776251824,0.17074858793083242
13.2 min | Phlorisobutyrophenone 2-glucoside,13.2,357.11737,,0.1862409338488469,7.15841359082335,0.0204477373265132,0.35844457727148515,0.1319547908781062
13.21 min | 5-O-Feruloylquinic acid,13.21,367.10135,0.8708713728075367,0.7061161838186825,-6.900558611473044,0.0415117227603855,0.7819939453517246,0.15880246296978498
13.23 min | Cinnamtannin II,13.23,720.15826,-2.7139854767592766,0.0014220713760792,0.6709148470468985,0.2800793923335723,0.0162695331790314,0.4299126459197653
13.23 min | Gentisic acid,13.23,153.01879,-0.3842524757650542,0.7469339055826658,-5.000038907108615,0.0476109386090785,0.8139382342005292,0.16816845311326875
13.24 min | Cinnamtannin II,13.24,738.14644,-3.128271959233162,0.0097490408086844,0.5224208650482342,0.3992383620446617,0.056097605653304815,0.5358096967771407
13.25 min | 2-trans-O-Feruloylglucaric acid,13.25,385.07608,-1.7788774685223327,0.2971877344393754,,0.0362189459458415,0.47422474528553016,0.15390265954217572
"13.26 min | Benzoic acid + 1O, O-Hex",13.26,299.07715,,0.3910022189557705,-6.029747343394052,0.5958510628033403,0.5172165367604589,0.7180369264672016
13.26 min | Procyanidin trimer C1,13.26,432.09433,-7.328599295221218,0.0001971206626087,3.907632280060516,0.0130217496167432,0.0052100186020286625,0.11381668494128076
13.26 min | Procyanidin trimer C1,13.26,865.1958,-3.0641973598239858,0.0780841924682966,2.584235002755892,0.0408587855964282,0.22285568524111374,0.15740376304568374
13.29 min | Cinnamtannin III,13.29,882.17916,,0.0046754328107959,1.0711996243064612,0.040143715574272,0.033458293986251636,0.15663884873477749
13.29 min | Epicatechin-(4beta->8)-gallocatechin,13.29,593.13102,5.915046469207431,9.151944010860892e-05,1.402923604623416,0.0220749923692433,0.0035107874108330256,0.13429764080143172
13.31 min | Cinnamtannin A2,13.31,576.12668,-3.235593853660763,1.4504155034032425e-06,3.0073841844967566,0.018741663082367,0.0005007559525499694,0.12869222473012493
13.32 min | Cinnamtannin III,13.32,864.18626,-2.629309354879424,0.0002222859264456,1.05009232401347,0.0660693358973094,0.005684756748543956,0.1949610104149237
